,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable,id,scrape_id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
13673,https://www.airbnb.com/rooms/52557368,30/03/23,city scrape,Divine Suite in the heart of Roma Norte (Orange),"Besides residential buildings, the neighbourhood streets of ""La Roma"" are lined with restaurants, bars, clubs, shops, cultural centers, churches and galleries. Roma was designated as a ""Barrio Mágico"" (""magical neighborhood"") by the city in 2011. Few blocks from grocery stores, coffee shops and less than 1 mile from Parque México, El Plaza Condesa, Cine Tonala, Museo de Cera, Arena México, Ángel de La Independencia, La Teatrería, Corredor Cultural Roma-Condesa and Foro Shakespeare.<br /><br /><b>The space</b><br />Is an individual room located in the second floor of a 3 story building. <br />The room is located on second floor the left hand aisle where other 3 rooms are located.<br />The room has a twin bed, closet, private bathroom inside the room, a TV screen with complimentary Netflix, WiFi, an electric kettle, 2 mugs, instant coffee jar, tea bags, sweeteners, mini fridge, cloths iron/steamer, hair dryer, hands liquid soap, toilet paper and complimentary small bottles of shampoo, co","Roma Norte, the center of Mexico City's artistic and culinary spirit, is home to cycling hipsters and a growing number of young professionals.  Its leafy central avenue, Álvaro Obregón, is lined with eclectic restaurants, sidewalk bars, and restored mansions;  one of these houses the cultural center Casa Lamm.  Food lovers often visit the international food stalls of Mercado Roma, while the avenues are lined with street art.",https://a0.muscache.com/pictures/miso/Hosting-52557368/original/9c8073e6-63ef-41bd-9ee3-9ac7eb8ca0c9.png,https://www.airbnb.com/users/show/93911392,Andres,06/09/16,"Mexico City, Mexico",sin informacion,within an hour,f,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_x_medium,Roma Norte,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1 private bath,"[""Smoke alarm"", ""Free street parking"", ""Hot water kettle"", ""Long term stays allowed"", ""Coffee"", ""Laundromat nearby"", ""Security cameras on property"", ""Dedicated workspace"", ""Essentials"", ""Mini fridge"", ""Iron"", ""Microwave"", ""32\"" HDTV with Netflix, Roku"", ""Hot water"", ""Keypad"", ""Lock on bedroom door"", ""Hair dryer"", ""Shower gel"", ""Portable fans"", ""Hangers"", ""Room-darkening shades"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in"", ""Bed linens"", ""Private entrance"", ""Wifi"", ""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Shampoo""]",$640.00,t,30/03/23,17/10/21,12/03/23,f,52557368.0,20230300000000.0,93911392,100.0,98.0,28.0,6.2,19.41534,-99.16228,2.0,1.0,1.0,2.0,31.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,88,57.0,38.0,5.0,4.75,4.79,4.88,4.89,4.84,4.93,4.7,7.0,1.0,0.8,0.0,3.23
13674,https://www.airbnb.com/rooms/52557770,30/03/23,city scrape,Peaceful Suite in the heart of Roma Norte (pink),"Besides residential buildings, the neighbourhood streets of ""La Roma"" are lined with restaurants, bars, clubs, shops, cultural centers, churches and galleries. Roma was designated as a ""Barrio Mágico"" (""magical neighborhood"") by the city in 2011. Few blocks from grocery stores, coffee shops and less than 1 mile from Parque México, El Plaza Condesa, Cine Tonala, Museo de Cera, Arena México, Ángel de La Independencia, La Teatrería, Corredor Cultural Roma-Condesa and Foro Shakespeare.<br /><br /><b>The space</b><br />Is an individual room located in the second floor of a 3 story building.  <br />The room is located on second floor the left hand aisle where other 3 rooms are located.<br />The room has a twin bed, closet, private bathroom inside the room, a TV screen with complimentary Netflix, WiFi, an electric kettle, 2 mugs, instant coffee jar, tea bags, sweeteners, mini fridge, cloths iron/steamer, hair dryer, hands liquid soap, toilet paper and complimentary small bottles of shampoo, c","Roma Norte, the center of Mexico City's artistic and culinary spirit, is home to cycling hipsters and a growing number of young professionals.  Its leafy central avenue, Álvaro Obregón, is lined with eclectic restaurants, sidewalk bars, and restored mansions;  one of these houses the cultural center Casa Lamm.  Food lovers often visit the international food stalls of Mercado Roma, while the avenues are lined with street art.",https://a0.muscache.com/pictures/046f7d83-db6d-445c-92f2-661738878d70.jpg,https://www.airbnb.com/users/show/93911392,Andres,06/09/16,"Mexico City, Mexico",sin informacion,within an hour,f,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_x_medium,Roma Norte,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1 private bath,"[""Smoke alarm"", ""Free street parking"", ""Hot water kettle"", ""Long term stays allowed"", ""Coffee"", ""Laundromat nearby"", ""Security cameras on property"", ""Dedicated workspace"", ""Essentials"", ""Mini fridge"", ""Iron"", ""Microwave"", ""Hot water"", ""Keypad"", ""Lock on bedroom door"", ""Hair dryer"", ""Shower gel"", ""Portable fans"", ""Hangers"", ""Room-darkening shades"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in"", ""Bed linens"", ""Private entrance"", ""32\"" HDTV with Roku, Netflix"", ""Wifi"", ""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Shampoo""]",$733.00,t,30/03/23,15/10/21,26/03/23,f,52557770.0,20230300000000.0,93911392,100.0,98.0,28.0,6.2,19.41334,-99.16086,2.0,1.0,1.0,2.0,31.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,29,59,89,89,49.0,35.0,4.0,4.9,4.9,4.96,4.98,5.0,4.96,4.82,7.0,1.0,0.8,0.0,2.76
13680,https://www.airbnb.com/rooms/52558024,30/03/23,city scrape,Magnificent Suite in the heart of Roma (yellow),"Besides residential buildings, the neighbourhood streets of ""La Roma"" are lined with restaurants, bars, clubs, shops, cultural centers, churches and galleries. Roma was designated as a ""Barrio Mágico"" (""magical neighborhood"") by the city in 2011. Few blocks from grocery stores, coffee shops and less than 1 mile from Parque México, El Plaza Condesa, Cine Tonala, Museo de Cera, Arena México, Ángel de La Independencia, La Teatrería, Corredor Cultural Roma-Condesa and Foro Shakespeare.<br /><br /><b>The space</b><br />Is an individual room located in the second floor of a 3 story building. <br />The room is located on second floor the left hand aisle where other 3 rooms are located.<br />The room has a twin bed, closet, private bathroom inside the room, a TV screen with complimentary Netflix, WiFi, an electric kettle, 2 mugs, instant coffee jar, tea bags, sweeteners, mini fridge, cloths iron/steamer, hair dryer, hands liquid soap, toilet paper and complimentary small bottles of shampoo, co","Roma Norte, the center of Mexico City's artistic and culinary spirit, is home to cycling hipsters and a growing number of young professionals.  Its leafy central avenue, Álvaro Obregón, is lined with eclectic restaurants, sidewalk bars, and restored mansions;  one of these houses the cultural center Casa Lamm.  Food lovers often visit the international food stalls of Mercado Roma, while the avenues are lined with street art.",https://a0.muscache.com/pictures/779d2bd6-e790-4f65-b2b6-74f9ea81c4ca.jpg,https://www.airbnb.com/users/show/93911392,Andres,06/09/16,"Mexico City, Mexico",sin informacion,within an hour,f,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_x_medium,Roma Norte,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1 private bath,"[""Smoke alarm"", ""Free street parking"", ""Hot water kettle"", ""Long term stays allowed"", ""Coffee"", ""Laundromat nearby"", ""Security cameras on property"", ""Dedicated workspace"", ""Essentials"", ""Mini fridge"", ""Iron"", ""Microwave"", ""32\"" HDTV with Netflix, Roku"", ""Hot water"", ""Keypad"", ""Lock on bedroom door"", ""Hair dryer"", ""Shower gel"", ""Portable fans"", ""Hangers"", ""Clothing storage"", ""Room-darkening shades"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in"", ""Bed linens"", ""Private entrance"", ""Wifi"", ""Carbon monoxide alarm"", ""Shampoo""]",$712.00,t,30/03/23,14/10/21,19/03/23,f,52558024.0,20230300000000.0,93911392,100.0,98.0,28.0,6.2,19.41389,-99.1629,2.0,1.0,1.0,2.0,31.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,28,58,88,88,57.0,38.0,3.0,4.81,4.86,4.91,4.98,4.98,5.0,4.63,7.0,1.0,0.8,0.0,3.21
13713,https://www.airbnb.com/rooms/52536577,30/03/23,city scrape,Serenity Suite in the Heart Roma Norte (Blue),"Besides residential buildings, the neighbourhood streets of ""La Roma"" are lined with restaurants, bars, clubs, shops, cultural centers, churches and galleries. Roma was designated as a ""Barrio Mágico"" (""magical neighborhood"") by the city in 2011. Few blocks from grocery stores, coffee shops and less than 1 mile from Parque México, El Plaza Condesa, Cine Tonala, Museo de Cera, Arena México, Ángel de La Independencia, La Teatrería, Corredor Cultural Roma-Condesa and Foro Shakespeare.<br /><br /><b>The space</b><br />Is an individual room located in the second floor of a 3 story building.<br />The room is located on second floor the left hand aisle where other 3 rooms are located.<br />The room has a twin bed, closet, private bathroom inside the room, a small leaving room with a sofa, a TV screen with complimentary Netflix, WiFi, an electric kettle, 2 mugs, instant coffee jar, tea bags, sweeteners, mini fridge, cloths iron/steamer, hair dryer, hands liquid soap, toilet paper and complimen","Roma Norte, the center of Mexico City's artistic and culinary spirit, is home to cycling hipsters and a growing number of young professionals.  Its leafy central avenue, Álvaro Obregón, is lined with eclectic restaurants, sidewalk bars, and restored mansions;  one of these houses the cultural center Casa Lamm.  Food lovers often visit the international food stalls of Mercado Roma, while the avenues are lined with street art.",https://a0.muscache.com/pictures/38fd03ae-dac6-4d73-b3d9-c09985da8a36.jpg,https://www.airbnb.com/users/show/93911392,Andres,06/09/16,"Mexico City, Mexico",sin informacion,within an hour,f,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce77741a-dfc8-434f-aa1b-6b54ee214e3a.jpg?aki_policy=profile_x_medium,Roma Norte,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Cuauhtémoc,Private room,Private room,1 private bath,"[""Smoke alarm"", ""Free street parking"", ""Hot water kettle"", ""Conditioner"", ""Long term stays allowed"", ""Laundromat nearby"", ""Security cameras on property"", ""Essentials"", ""Dedicated workspace"", ""Mini fridge"", ""Iron"", ""Microwave"", ""Hot water"", ""Keypad"", ""Lock on bedroom door"", ""Hair dryer"", ""Shower gel"", ""Portable fans"", ""Hangers"", ""Room-darkening shades"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in"", ""Bed linens"", ""Private entrance"", ""32\"" HDTV with Roku, Netflix"", ""Wifi"", ""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Body soap"", ""Shampoo""]",$739.00,t,30/03/23,14/10/21,28/02/23,f,52536577.0,20230300000000.0,93911392,100.0,98.0,28.0,6.2,19.41382,-99.1627,2.0,1.0,1.0,2.0,31.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,30,60,90,90,64.0,41.0,1.0,4.88,4.92,4.98,4.97,4.98,5.0,4.89,7.0,1.0,0.8,0.0,3.6
14804,https://www.airbnb.com/rooms/53805586,30/03/23,city scrape,Habitación No. 5,"Excelente lugar,recamara con  mejor ubicacion de la cdmx,cerca del  WTC  ,  avenidas principales  como insurgentes , viaducto ,cuauhtemoc, xola  , gabriel mancera ,  plazas como  galerias insurgentes  , parque delta , plaza coyoacan , plaza universidad , excelente para personas que visitan  nuestra ciudad ya sea de trabajo o de  paseo .<br />Ideal para estudiantes , personas de trabajo, para chicos que buscan homestay <br />es una Recamara independiente al departamento  solo es  recamara,  no tiene cocina<br /><br /><b>The space</b><br />Habitación  con cama Queen size ,area trabajo, muy cómoda  ,tocador espejo  refrigerador, cafetera   baño completo   en el pasillo, excelente ventilación  ,cerca de hospitales, centros comerciales,  metros etc.<br />es una Recamara independiente al departamento , no tiene cocina,  solo es recamara,  no hay ventanas. .la puerta es grande  ancha<br /><br /><b>Guest access</b><br />cuenta con un recibidor en la planta baja, patio.<br />el baño es comparti","plazas comerciales   , jardines  , tiendas de auto servicio , restaurantes  ,avenidas principales,  museos , están muy cerca , es una excelente  zona",https://a0.muscache.com/pictures/6a7dac70-7afa-46f2-a984-5fa80ebd6fc3.jpg,https://www.airbnb.com/users/show/248524358,Patricia,12/03/19,"Mexico City, Mexico",Soy agradable    servicial  atenta y respetuosa,within an hour,f,https://a0.muscache.com/im/pictures/user/a352f73b-7721-48a8-a7c4-9a12475e0c57.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a352f73b-7721-48a8-a7c4-9a12475e0c57.jpg?aki_policy=profile_x_medium,Acozac,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Private room,Private room,1 shared bath,"[""Ethernet connection"", ""Free street parking"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Conditioner"", ""Long term stays allowed"", ""Cleaning products"", ""Board games"", ""Toaster"", ""Coffee"", ""Laundromat nearby"", ""Children\u2019s dinnerware"", ""Essentials"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Oven"", ""Mini fridge"", ""Iron"", ""Microwave"", ""Hot water"", ""Wifi \u2013 44 Mbps"", ""Lock on bedroom door"", ""Hair dryer"", ""HDTV"", ""Portable fans"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Fire extinguisher"", ""Kitchen"", ""First aid kit"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Self check-in"", ""Books and reading material"", ""Bed linens"", ""Private living room"", ""Children\u2019s books and toys"", ""Free washer \u2013 In building"", ""Dishes and silverware"", ""Body soap"", ""Shampoo""]",$514.00,t,30/03/23,31/08/22,31/08/22,f,53805586.0,20230300000000.0,248524358,100.0,100.0,6.0,6.0,19.38331,-99.16172,1.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,30,60,90,360,1.0,1.0,0.0,4.8,4.9,5.0,4.9,4.9,4.9,4.8,5.0,0.0,5.0,0.0,0.14
14918,https://www.airbnb.com/rooms/54106290,30/03/23,city scrape,Habitación en edificio histórico - Coyoacán,"Private room with bathroom in historic building. A few minutes walk from the center of Coyoacán and Frida Khalo's house. It is located in a yoga and meditation center.<br /><br /><b>The space</b><br />Private room with its own bathroom (not shared). The room has a double bed.<br /><br /><b>Guest access</b><br />There is free street parking. The area is very comfortable for strolling, walking, nearby there are several bars, cafes and restaurants.<br /><br /><b>Other things to note</b><br />Smoking in the facilities is forbidden, as well as organizing parties or receiving visitors.<br /><br />WHEN YOUR RESERVATION IS CONFIRMED, YOU WILL BE ASKED TO SEND PHOTOS OF YOUR OFFICIAL IDENTIFICATIONS. IT IS A REQUIREMENT OF THE BUILDING MANAGEMENT SO YOU WILL NOT BE GIVEN ACCESS OR CHECK IN INFORMATION IF THEY ARE NOT SENT. WE APPRECIATE YOUR UNDERSTANDING!",sin informacion,https://a0.muscache.com/pictures/miso/Hosting-54106290/original/e811b164-0061-4e34-94dc-e878117e8fa6.jpeg,https://www.airbnb.com/users/show/438593737,Mina Xxxll,02/01/22,sin informacion,sin informacion,within an hour,t,https://a0.muscache.com/im/pictures/user/ba366f90-a5a9-4b70-baba-1ab6aec56111.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ba366f90-a5a9-4b70-baba-1ab6aec56111.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,sin informacion,Coyoacán,Private room,Private room,1 private bath,"[""Wifi"", ""Shower gel"", ""Cleaning available during stay"", ""Shared backyard"", ""Free street parking"", ""Luggage dropoff allowed"", ""Essentials"", ""Host greets you"", ""Hot water"", ""Room-darkening shades"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Security cameras on property"", ""Body soap"", ""Courtyard view"", ""Bed linens"", ""Shampoo""]","$1,491.00",t,30/03/23,12/01/22,26/06/22,t,54106290.0,20230300000000.0,438593737,100.0,99.0,4.0,4.0,19.3548,-99.16817,2.0,1.0,1.0,1.0,28.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,22,51,81,354,23.0,10.0,0.0,4.61,4.83,4.65,4.96,4.78,4.96,4.57,4.0,1.0,3.0,0.0,1.56
15030,https://www.airbnb.com/rooms/54194769,29/03/23,city scrape,Recámara independiente cerca aeropuerto,"Descansará en habiente tranquilo, limpio y  comodo con opción a recibir alimentos",sin informacion,https://a0.muscache.com/pictures/ec941882-abc0-4c88-a731-c8e5f80b4368.jpg,https://www.airbnb.com/users/show/282436180,Jess,04/08/19,sin informacion,sin informacion,within a few hours,f,https://a0.muscache.com/im/pictures/user/a9dbedd6-838e-4e7d-b4c6-f18c0d0de09e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a9dbedd6-838e-4e7d-b4c6-f18c0d0de09e.jpg?aki_policy=profile_x_medium,sin informacion,['phone'],t,f,sin informacion,Gustavo A. Madero,Private room,Private room,1 shared bath,"[""BBQ grill"", ""HDTV with Netflix"", ""Cleaning products"", ""Outdoor dining area"", ""Security cameras on property"", ""Generico body soap"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Hot water"", ""Free parking on premises"", ""Stainless steel stove"", ""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Blender"", ""Freezer"", ""Bed linens"", ""Wifi"", ""Dishes and silverware"", ""Clothing storage: closet""]",$400.00,t,29/03/23,sin informacion,sin informacion,f,54194769.0,20230300000000.0,282436180,100.0,97.3,2.0,2.0,19.45267,-99.2,1.0,3.0,1.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0.0,0.0,0.0,4.717753538879194,4.777610344157107,4.746341807223059,4.827132996305658,4.815533249076414,4.832626513052355,4.708673861260999,2.0,0.0,2.0,0.0,1.14
15092,https://www.airbnb.com/rooms/54215774,30/03/23,city scrape,"Amplio y cómodo cuarto, con amplias instalaciones","Bonito, cómodo y amplio cuarto, con baño propio, escritorio y televisión. <br /><br />Está localizado en la Col. Del Valle, una colonia agradable, tranquila y segura sin tanto bullicio,  con varias vialidades de salida, transporte muy cercano, 2 estaciones de metro, 2 lineas del metrobús. <br /><br />Está a dos cuadras un Mega Soriana y un Chedrahui, centros comerciales muy cerca, restaurantes de todo tipo. <br /><br />Hay dos parques a 2 cuadras de distancia.<br /><br />El edificio cuenta con seguridad 24 hrs y tiene elevador.","Parques, centro comerciales, seguridad, restaurantes, muy conectado",https://a0.muscache.com/pictures/miso/Hosting-54215774/original/de56b05c-6a82-43de-a0d1-12370b2a2f3f.jpeg,https://www.airbnb.com/users/show/439419001,Hector,07/01/22,sin informacion,"Fotógrafo, me gusta investigar nuevas teorías de ver y disfrutar la vida",within an hour,f,https://a0.muscache.com/im/pictures/user/8ba4f127-0319-46bd-a62e-909394f7201c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8ba4f127-0319-46bd-a62e-909394f7201c.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,"Mexico City, Ciudad de México, Mexico",Benito Juárez,Private room,Private room,1.5 baths,"[""Stainless steel oven"", ""Free street parking"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Wine glasses"", ""Dining table"", ""Laundromat nearby"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bluetooth sound system"", ""Mini fridge"", ""Iron"", ""Clothing storage: closet and wardrobe"", ""Microwave"", ""Lock on bedroom door"", ""Stainless steel stove"", ""Hair dryer"", ""Free parking on premises"", ""Cooking basics"", ""Elevator"", ""Washer"", ""Drying rack for clothing"", ""Refrigerator"", ""Hangers"", ""Room-darkening shades"", ""Kitchen"", ""Blender"", ""Smoking allowed"", ""First aid kit"", ""Freezer"", ""106\"" HDTV"", ""Books and reading material"", ""Coffee maker"", ""Private patio or balcony"", ""Record player"", ""Private living room"", ""Wifi"", ""Bikes"", ""Dishes and silverware"", ""Dryer""]",$450.00,t,30/03/23,04/02/22,03/05/22,f,54215774.0,20230300000000.0,439419001,100.0,97.3,2.0,2.0,19.37657,-99.16506,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,27,57,87,362,7.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.0,2.0,0.0,0.5
15357,https://www.airbnb.com/rooms/553083098922336232,30/03/23,city scrape,Habitación privada en edificio histórico,"Private room with bathroom in historic building. A few minutes walking from the center of Coyoacán and Frida Khalo's house. It's located in a yoga and meditation center. Enjoy an easy access to downtown Coyoacán and popular restaurants from this charming place to stay.<br /><br /><b>The space</b><br />There is free street parking. The area is very comfortable for strolling, walking, nearby there are several bars, cafes and restaurants.<br /><br /><b>Guest access</b><br />Smoking in the facilities is forbidden, as well as organizing parties or receiving visitors.<br /><br />WHEN YOUR RESERVATION IS CONFIRMED, YOU WILL BE ASKED TO SEND PHOTOS OF YOUR OFFICIAL IDENTIFICATIONS. IT IS A REQUIREMENT OF THE BUILDING MANAGEMENT SO YOU WILL NOT BE GIVEN ACCESS OR CHECK IN INFORMATION IF THEY ARE NOT SENT. WE APPRECIATE YOUR UNDERSTANDING!",sin informacion,https://a0.muscache.com/pictures/miso/Hosting-553083098922336232/original/980fb953-15fd-4172-b0c7-9ed790a934c5.jpeg,https://www.airbnb.com/users/show/438593737,Mina Xxxll,02/01/22,sin informacion,sin informacion,within an hour,t,https://a0.muscache.com/im/pictures/user/ba366f90-a5a9-4b70-baba-1ab6aec56111.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ba366f90-a5a9-4b70-baba-1ab6aec56111.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,sin informacion,Coyoacán,Private room,Private room,1 private bath,"[""Wifi"", ""Shower gel"", ""Free street parking"", ""Luggage dropoff allowed"", ""Conditioner"", ""Essentials"", ""Host greets you"", ""Hot water"", ""Room-darkening shades"", ""Clothing storage"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Security cameras on property"", ""Body soap"", ""Courtyard view"", ""Bed linens"", ""Shampoo""]","$1,491.00",t,30/03/23,10/02/22,13/11/22,t,5.53083e+17,20230300000000.0,438593737,100.0,99.0,4.0,4.0,19.3563,-99.16654,2.0,1.0,1.0,1.0,28.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,18,48,78,348,21.0,8.0,0.0,4.62,4.81,4.81,4.95,4.86,4.95,4.86,4.0,1.0,3.0,0.0,1.52
16016,https://www.airbnb.com/rooms/588691122570170579,30/03/23,city scrape,Habitación privada con baño privado Col.Del Valle,"Disfruta de la calidez de esta habitación en un lugar muy céntrico.  <br />La habitación esta equipada con lo necesario para que solo te preocupes de pasar un gran momento en CDMX<br /><br />Ubicado en la colonia Del Valle a unas cuadras de Ave. Insurgentes.  Esta colonia es muy segura.<br /><br />Encontrarás todo tipo de transporte público, desde una bicicleta hasta el metro.<br /><br />Cerca hay una gran variedad de ofertas gastronómicas, a solo unos pasos.<br /><br /><b>Guest access</b><br />Todas las amenidades",sin informacion,https://a0.muscache.com/pictures/miso/Hosting-588691122570170579/original/d3dcecd7-4745-4e53-adf7-c9b635072b04.jpeg,https://www.airbnb.com/users/show/400461338,Guadalupe,07/05/21,"Mexico City, Mexico",sin informacion,sin informacion,t,https://a0.muscache.com/im/pictures/user/c07eaeab-335d-4e59-9ae9-adc57eadfd40.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c07eaeab-335d-4e59-9ae9-adc57eadfd40.jpg?aki_policy=profile_x_medium,sin informacion,"['email', 'phone']",t,t,sin informacion,Benito Juárez,Private room,Private room,1 private bath,"[""Free street parking"", ""Luggage dropoff allowed"", ""Shared patio or balcony"", ""Cleaning products"", ""Security cameras on property"", ""Dedicated workspace"", ""Essentials"", ""Iron"", ""Microwave"", ""Hot water"", ""Keypad"", ""Lock on bedroom door"", ""32\"" HDTV with Roku"", ""Hair dryer"", ""Portable fans"", ""Refrigerator"", ""Hangers"", ""Room-darkening shades"", ""Fire extinguisher"", ""First aid kit"", ""Self check-in"", ""Coffee maker"", ""Bed linens"", ""Private living room"", ""Wifi"", ""Dishes and silverware"", ""Dryer"", ""Shampoo""]",$771.00,t,30/03/23,26/03/22,01/01/23,f,5.88691e+17,20230300000000.0,400461338,94.53877821416742,100.0,4.0,18.0,19.37866,-99.16659,2.0,1.0,1.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,250,38.0,36.0,0.0,4.95,4.92,4.95,4.89,4.92,4.97,4.84,1.0,0.0,1.0,0.0,3.08
